id,letter,case,font,size,width,height,weight,density,x_center,y_center,x_rel_center,y_rel_center,x_axial,y_axial,x_rel_axial,y_rel_axial,orientation_angle
5695,ща,capital,FedorovskUnicode,35,35,29,370.56470588235294,0.36508838017965806,13.573740131648568,15.201060384786336,0.46806000453960583,0.43431601099389533,30346.631583331153,32897.12030887323,0.22099496867890273,0.23956853505543152,-0.4449240940602542
5696,ща,capital,FedorovskUnicode,36,36,32,508.59215686274507,0.44148624727668845,15.482284815445944,16.384845517422182,0.48382140048268574,0.4551345977061717,47003.10970737232,46907.945291621516,0.181713533955618,0.18134562931270057,0.6909771319215958
5697,ща,capital,FedorovskUnicode,37,37,33,514.8039215686275,0.4216248333895393,15.62416301656827,16.85761950104742,0.4734594853505536,0.4556113378661465,50614.822612133634,50297.69001926057,0.1909826987844516,0.18978607622738883,0.7323230144295279
5698,ща,capital,FedorovskUnicode,38,39,34,543.521568627451,0.40989560228314553,16.288416860272157,17.210443152137838,0.4790710841256517,0.44129341415738044,58206.568645418025,56433.399311480316,0.19703275594223366,0.19103047048290167,0.6025857760129512
5699,ща,capital,FedorovskUnicode,39,39,35,547.6588235294118,0.4012152553329025,16.827415093123665,17.267978489541935,0.48078328837496187,0.44276867921902396,57906.92224708777,61612.840621860654,0.1930680030186222,0.2054239396182988,-0.513789649749677
5700,ща,capital,FedorovskUnicode,40,40,36,629.2705882352941,0.43699346405228756,17.534799082660285,18.09931199521388,0.48707775229611905,0.452482799880347,72180.98574135009,71099.8183604801,0.18228374462765207,0.17955339623007743,0.6924801057088698
5701,ща,capital,Flavius,31,29,35,388.4392156862745,0.3826987346662803,17.06402697572992,11.611779671283768,0.4875436278779977,0.40040619556150925,21375.53480580214,36897.80368988204,0.1416677029902895,0.24454251749122774,0.3118032827479907
5702,ща,capital,Flavius,32,30,36,390.9921568627451,0.36202977487291216,17.506012858188818,11.66301916692577,0.4862781349496894,0.3887673055641923,21816.525952824988,40520.0790011432,0.14270838902261004,0.2650538958322675,0.28725111151702704
5703,ща,capital,Flavius,33,31,37,409.5607843137255,0.35707130280185306,18.229380110687682,12.191472452555583,0.49268594893750495,0.39327330492114787,24996.384805357826,45766.090078699475,0.14901859683786833,0.2728393957521992,0.2885402197925331
5704,ща,capital,Flavius,34,32,38,498.4823529411764,0.40993614551083585,18.722207799359627,12.628582442393778,0.49268967893051646,0.39464320132480557,32204.29268341292,56689.70933177721,0.12960274158054894,0.22814168971290463,0.2956135000801351
